Run ID,1021,,,,,,,,,,,,,,,,,,,
Run Date/Time,18/07/2014 08:52,,,,,,,,,,,,,,,,,,,
Application Name,Labcyte Echo Dose-Response,,,,,,,,,,,,,,,,,,,
Application Version,1.5.4,,,,,,,,,,,,,,,,,,,
Protocol Name,18.07.14_BRD4 and BRD9 IC50 _10mM Stock_50uM FAC top_100nl transfer_0.5% DMSO_ 4 daughters_1in2.edr,,,,,,,,,,,,,,,,,,,
User Name,ACCESS,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
[DETAILS],,,,,,,,,,,,,,,,,,,,
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,O20,,,,,50,50,35.305,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,N20,,,,,50,50,35.255,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,M20,,,,,50,50,35.205,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,L20,,,,,50,50,35.155,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,K20,,,,,50,50,35.105,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,J20,,,,,50,50,35.055,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,I20,,,,,50,50,35.005,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,H20,,,,,50,50,34.955,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,G20,,,,,50,50,34.905,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,F20,,,,,50,50,34.855,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,E20,,,,,50,50,34.805,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,D20,,,,,50,50,34.755,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,C20,,,,,50,50,34.705,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,C21,,,,,75,75,34.63,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,D21,,,,,75,75,34.555,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,E21,,,,,75,75,34.48,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,F21,,,,,75,75,34.405,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,G21,,,,,75,75,34.33,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,H21,,,,,75,75,34.255,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,I21,,,,,75,75,34.18,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,J21,,,,,75,75,34.105,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,K21,,,,,75,75,34.03,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,L21,,,,,75,75,33.955,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,M21,,,,,75,75,33.88,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,N21,,,,,75,75,33.805,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,O21,,,,,75,75,33.73,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,P21,,,,,75,75,33.655,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,P22,,,,,87.5,87.5,33.567,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,O22,,,,,87.5,87.5,33.48,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,N22,,,,,87.5,87.5,33.392,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,M22,,,,,87.5,87.5,33.305,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,L22,,,,,87.5,87.5,33.217,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,K22,,,,,87.5,87.5,33.13,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,J22,,,,,87.5,87.5,33.042,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,I22,,,,,87.5,87.5,32.955,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,H22,,,,,87.5,87.5,32.867,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,G22,,,,,87.5,87.5,32.78,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,F22,,,,,87.5,87.5,32.692,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,E22,,,,,87.5,87.5,32.605,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,D22,,,,,87.5,87.5,32.517,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,C22,,,,,87.5,87.5,32.43,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,C23,,,,,92.5,92.5,32.337,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,D23,,,,,92.5,92.5,32.245,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,E23,,,,,92.5,92.5,32.152,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,F23,,,,,92.5,92.5,32.06,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,G23,,,,,92.5,92.5,31.967,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,H23,,,,,92.5,92.5,31.875,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,I23,,,,,92.5,92.5,31.782,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,J23,,,,,92.5,92.5,31.69,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,K23,,,,,92.5,92.5,31.597,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,L23,,,,,92.5,92.5,31.505,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,M23,,,,,92.5,92.5,31.412,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,N23,,,,,92.5,92.5,31.32,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,O23,,,,,92.5,92.5,31.227,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,D23,,,Destination Plate[2]-03,,Proxiplate_384PS,P23,,,,,92.5,92.5,31.135,94.323,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C7,7.83E-07,M,BDG00021222a,Sample 31,100,100,33.545,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D7,7.83E-07,M,BDG00021222a,Sample 31,100,100,33.445,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D8,3.92E-07,M,BDG00021222a,Sample 31,50,50,33.395,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C8,3.92E-07,M,BDG00021222a,Sample 31,50,50,33.345,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C9,1.96E-07,M,BDG00021222a,Sample 31,25,25,33.32,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D9,1.96E-07,M,BDG00021222a,Sample 31,25,25,33.295,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D10,9.79E-08,M,BDG00021222a,Sample 31,12.5,12.5,33.283,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C10,9.79E-08,M,BDG00021222a,Sample 31,12.5,12.5,33.27,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C11,5.88E-08,M,BDG00021222a,Sample 31,7.5,7.5,33.263,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J5,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D11,5.88E-08,M,BDG00021222a,Sample 31,7.5,7.5,33.255,95.306,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,E11,5.88E-08,M,BDG00020993a,Sample 32,7.5,7.5,34.796,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,F11,5.88E-08,M,BDG00020993a,Sample 32,7.5,7.5,34.789,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,F10,9.79E-08,M,BDG00020993a,Sample 32,12.5,12.5,34.776,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,E10,9.79E-08,M,BDG00020993a,Sample 32,12.5,12.5,34.764,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,E9,1.96E-07,M,BDG00020993a,Sample 32,25,25,34.739,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,F9,1.96E-07,M,BDG00020993a,Sample 32,25,25,34.714,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,F8,3.92E-07,M,BDG00020993a,Sample 32,50,50,34.664,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,E8,3.92E-07,M,BDG00020993a,Sample 32,50,50,34.614,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,E7,7.83E-07,M,BDG00020993a,Sample 32,100,100,34.514,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J6,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,F7,7.83E-07,M,BDG00020993a,Sample 32,100,100,34.414,93.772,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,G7,7.83E-07,M,BDG00021228a,Sample 34,100,100,35.166,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,H7,7.83E-07,M,BDG00021228a,Sample 34,100,100,35.066,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,H8,3.92E-07,M,BDG00021228a,Sample 34,50,50,35.016,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,G8,3.92E-07,M,BDG00021228a,Sample 34,50,50,34.966,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,G9,1.96E-07,M,BDG00021228a,Sample 34,25,25,34.941,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,H9,1.96E-07,M,BDG00021228a,Sample 34,25,25,34.916,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,H10,9.79E-08,M,BDG00021228a,Sample 34,12.5,12.5,34.903,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,G10,9.79E-08,M,BDG00021228a,Sample 34,12.5,12.5,34.891,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,G11,5.88E-08,M,BDG00021228a,Sample 34,7.5,7.5,34.883,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J7,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,H11,5.88E-08,M,BDG00021228a,Sample 34,7.5,7.5,34.876,93.302,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,I11,5.88E-08,M,BDG00021053a,Sample 35,7.5,7.5,34.351,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,J11,5.88E-08,M,BDG00021053a,Sample 35,7.5,7.5,34.343,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,J10,9.79E-08,M,BDG00021053a,Sample 35,12.5,12.5,34.331,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,I10,9.79E-08,M,BDG00021053a,Sample 35,12.5,12.5,34.318,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,I9,1.96E-07,M,BDG00021053a,Sample 35,25,25,34.293,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,J9,1.96E-07,M,BDG00021053a,Sample 35,25,25,34.268,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,J8,3.92E-07,M,BDG00021053a,Sample 35,50,50,34.218,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,I8,3.92E-07,M,BDG00021053a,Sample 35,50,50,34.168,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,I7,7.83E-07,M,BDG00021053a,Sample 35,100,100,34.068,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J8,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,J7,7.83E-07,M,BDG00021053a,Sample 35,100,100,33.968,94.313,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,K7,7.83E-07,M,BDG00021220a,Sample 36,100,100,33.977,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,L7,7.83E-07,M,BDG00021220a,Sample 36,100,100,33.877,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,L8,3.92E-07,M,BDG00021220a,Sample 36,50,50,33.827,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,K8,3.92E-07,M,BDG00021220a,Sample 36,50,50,33.777,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,K9,1.96E-07,M,BDG00021220a,Sample 36,25,25,33.752,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,L9,1.96E-07,M,BDG00021220a,Sample 36,25,25,33.727,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,L10,9.79E-08,M,BDG00021220a,Sample 36,12.5,12.5,33.715,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,K10,9.79E-08,M,BDG00021220a,Sample 36,12.5,12.5,33.702,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,K11,5.88E-08,M,BDG00021220a,Sample 36,7.5,7.5,33.695,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J9,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,L11,5.88E-08,M,BDG00021220a,Sample 36,7.5,7.5,33.687,94.429,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,M11,5.88E-08,M,BDG00020986a,Sample 37,7.5,7.5,34.521,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,N11,5.88E-08,M,BDG00020986a,Sample 37,7.5,7.5,34.513,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,N10,9.79E-08,M,BDG00020986a,Sample 37,12.5,12.5,34.501,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,M10,9.79E-08,M,BDG00020986a,Sample 37,12.5,12.5,34.488,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,M9,1.96E-07,M,BDG00020986a,Sample 37,25,25,34.463,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,N9,1.96E-07,M,BDG00020986a,Sample 37,25,25,34.438,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,N8,3.92E-07,M,BDG00020986a,Sample 37,50,50,34.388,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,M8,3.92E-07,M,BDG00020986a,Sample 37,50,50,34.338,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,M7,7.83E-07,M,BDG00020986a,Sample 37,100,100,34.238,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J10,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,N7,7.83E-07,M,BDG00020986a,Sample 37,100,100,34.138,95.382,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,O7,7.83E-07,M,BDG00021041a,Sample 38,100,100,35.201,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,P7,7.83E-07,M,BDG00021041a,Sample 38,100,100,35.101,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,P8,3.92E-07,M,BDG00021041a,Sample 38,50,50,35.051,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,O8,3.92E-07,M,BDG00021041a,Sample 38,50,50,35.001,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,O9,1.96E-07,M,BDG00021041a,Sample 38,25,25,34.976,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,P9,1.96E-07,M,BDG00021041a,Sample 38,25,25,34.951,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,P10,9.79E-08,M,BDG00021041a,Sample 38,12.5,12.5,34.938,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,O10,9.79E-08,M,BDG00021041a,Sample 38,12.5,12.5,34.926,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,O11,5.88E-08,M,BDG00021041a,Sample 38,7.5,7.5,34.918,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J11,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,P11,5.88E-08,M,BDG00021041a,Sample 38,7.5,7.5,34.911,94.675,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D19,7.83E-07,M,BDG00021174a,Sample 39,100,100,35.271,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C19,7.83E-07,M,BDG00021174a,Sample 39,100,100,35.171,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C20,3.92E-07,M,BDG00021174a,Sample 39,50,50,35.121,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D20,3.92E-07,M,BDG00021174a,Sample 39,50,50,35.071,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D21,1.96E-07,M,BDG00021174a,Sample 39,25,25,35.046,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C21,1.96E-07,M,BDG00021174a,Sample 39,25,25,35.021,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C22,9.79E-08,M,BDG00021174a,Sample 39,12.5,12.5,35.009,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D22,9.79E-08,M,BDG00021174a,Sample 39,12.5,12.5,34.996,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,D23,5.88E-08,M,BDG00021174a,Sample 39,7.5,7.5,34.989,95.442,Percent,DMSO,
Intermediate Sample Plate[1],,384PP_DMSO2,J12,0.0001567,M,Destination Plate[3]-03,,Proxiplate_384PS,C23,5.88E-08,M,BDG00021174a,Sample 39,7.5,7.5,34.981,95.442,Percent,DMSO,
