Run ID,1215
Run Date/Time,2014-10-21 10:17:59
Application Name,Labcyte Echo Dose-Response
Application Version,1.5.4
Protocol Name,21.10.2014_Novartis_CECR_FALZ_IC50_10mM Stock_5uM FAC 10nltransfer 1in2 .edr
User Name,ACCESS

[DETAILS]
Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Source Concentration,Source Concentration Units,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Concentration,Destination Concentration Units,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,H1,5E-06,M,BDV00005304a,Sample 5,10,10,4.865,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F1,5E-06,M,BDV00005303a,Sample 1,10,10,4.598,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E1,5E-06,M,BDV00005303a,Sample 1,10,10,4.588,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E2,2.5E-06,M,BDV00005303a,Sample 1,5,5,4.583,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F2,2.5E-06,M,BDV00005303a,Sample 1,5,5,4.578,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F3,1.25E-06,M,BDV00005303a,Sample 1,2.5,2.5,4.576,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E3,1.25E-06,M,BDV00005303a,Sample 1,2.5,2.5,4.573,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,M3,1.25E-06,M,BDV00005307a,Sample 3,2.5,2.5,4.658,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,N3,1.25E-06,M,BDV00005307a,Sample 3,2.5,2.5,4.656,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,N2,2.5E-06,M,BDV00005307a,Sample 3,5,5,4.651,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,M2,2.5E-06,M,BDV00005307a,Sample 3,5,5,4.646,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,M1,5E-06,M,BDV00005307a,Sample 3,10,10,4.636,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,N1,5E-06,M,BDV00005307a,Sample 3,10,10,4.626,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L1,5E-06,M,BDV00005306a,Sample 11,10,10,4.915,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K1,5E-06,M,BDV00005306a,Sample 11,10,10,4.905,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K2,2.5E-06,M,BDV00005306a,Sample 11,5,5,4.9,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L2,2.5E-06,M,BDV00005306a,Sample 11,5,5,4.895,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L3,1.25E-06,M,BDV00005306a,Sample 11,2.5,2.5,4.892,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K3,1.25E-06,M,BDV00005306a,Sample 11,2.5,2.5,4.89,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J3,1.25E-06,M,BDV00005305a,Sample 15,2.5,2.5,5.612,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I3,1.25E-06,M,BDV00005305a,Sample 15,2.5,2.5,5.61,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I2,2.5E-06,M,BDV00005305a,Sample 15,5,5,5.605,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J2,2.5E-06,M,BDV00005305a,Sample 15,5,5,5.6,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J1,5E-06,M,BDV00005305a,Sample 15,10,10,5.59,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I1,5E-06,M,BDV00005305a,Sample 15,10,10,5.58,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I13,5E-06,M,BDV00005300a,Sample 13,10,10,5.657,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J13,5E-06,M,BDV00005300a,Sample 13,10,10,5.647,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J14,2.5E-06,M,BDV00005300a,Sample 13,5,5,5.642,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I14,2.5E-06,M,BDV00005300a,Sample 13,5,5,5.637,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,I15,1.25E-06,M,BDV00005300a,Sample 13,2.5,2.5,5.634,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,J15,1.25E-06,M,BDV00005300a,Sample 13,2.5,2.5,5.632,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K15,1.25E-06,M,BDV00005301a,Sample 9,2.5,2.5,4.945,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L15,1.25E-06,M,BDV00005301a,Sample 9,2.5,2.5,4.942,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L14,2.5E-06,M,BDV00005301a,Sample 9,5,5,4.937,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K14,2.5E-06,M,BDV00005301a,Sample 9,5,5,4.932,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,K13,5E-06,M,BDV00005301a,Sample 9,10,10,4.922,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,L13,5E-06,M,BDV00005301a,Sample 9,10,10,4.912,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,D13,5E-06,M,BDV00005288b,Sample 39,10,10,4.983,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,C13,5E-06,M,BDV00005288b,Sample 39,10,10,4.973,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,C14,2.5E-06,M,BDV00005288b,Sample 39,5,5,4.968,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,D14,2.5E-06,M,BDV00005288b,Sample 39,5,5,4.963,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,D15,1.25E-06,M,BDV00005288b,Sample 39,2.5,2.5,4.96,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,C15,1.25E-06,M,BDV00005288b,Sample 39,2.5,2.5,4.958,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E15,1.25E-06,M,BDV00005298a,Sample 35,2.5,2.5,5.513,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F15,1.25E-06,M,BDV00005298a,Sample 35,2.5,2.5,5.51,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F14,2.5E-06,M,BDV00005298a,Sample 35,5,5,5.505,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E14,2.5E-06,M,BDV00005298a,Sample 35,5,5,5.5,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,E13,5E-06,M,BDV00005298a,Sample 35,10,10,5.49,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,F13,5E-06,M,BDV00005298a,Sample 35,10,10,5.48,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,G13,5E-06,M,BDV00005299a,Sample 33,10,10,5.209,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,H13,5E-06,M,BDV00005299a,Sample 33,10,10,5.199,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,H14,2.5E-06,M,BDV00005299a,Sample 33,5,5,5.194,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,G14,2.5E-06,M,BDV00005299a,Sample 33,5,5,5.189,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,G15,1.25E-06,M,BDV00005299a,Sample 33,2.5,2.5,5.186,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,H15,1.25E-06,M,BDV00005299a,Sample 33,2.5,2.5,5.184,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,O3,1.25E-06,M,BDV00005308a,Sample 37,2.5,2.5,4.921,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,P3,1.25E-06,M,BDV00005308a,Sample 37,2.5,2.5,4.918,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,P2,2.5E-06,M,BDV00005308a,Sample 37,5,5,4.913,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,O2,2.5E-06,M,BDV00005308a,Sample 37,5,5,4.908,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,O1,5E-06,M,BDV00005308a,Sample 37,10,10,4.898,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-02,,Proxiplate_384PS,P1,5E-06,M,BDV00005308a,Sample 37,10,10,4.888,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C1,5E-06,M,BDV00005302a,Sample 7,10,10,5.161,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D1,5E-06,M,BDV00005302a,Sample 7,10,10,5.151,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D2,2.5E-06,M,BDV00005302a,Sample 7,5,5,5.146,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C2,2.5E-06,M,BDV00005302a,Sample 7,5,5,5.141,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C3,1.25E-06,M,BDV00005302a,Sample 7,2.5,2.5,5.138,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D3,1.25E-06,M,BDV00005302a,Sample 7,2.5,2.5,5.136,85.542,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G3,1.25E-06,M,BDV00005304a,Sample 5,2.5,2.5,4.862,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H3,1.25E-06,M,BDV00005304a,Sample 5,2.5,2.5,4.86,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H2,2.5E-06,M,BDV00005304a,Sample 5,5,5,4.855,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G2,2.5E-06,M,BDV00005304a,Sample 5,5,5,4.85,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G1,5E-06,M,BDV00005304a,Sample 5,10,10,4.84,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H1,5E-06,M,BDV00005304a,Sample 5,10,10,4.83,85.442,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F1,5E-06,M,BDV00005303a,Sample 1,10,10,4.563,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E1,5E-06,M,BDV00005303a,Sample 1,10,10,4.553,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E2,2.5E-06,M,BDV00005303a,Sample 1,5,5,4.548,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F2,2.5E-06,M,BDV00005303a,Sample 1,5,5,4.543,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F3,1.25E-06,M,BDV00005303a,Sample 1,2.5,2.5,4.541,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E3,1.25E-06,M,BDV00005303a,Sample 1,2.5,2.5,4.538,84.174,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,M3,1.25E-06,M,BDV00005307a,Sample 3,2.5,2.5,4.623,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,N3,1.25E-06,M,BDV00005307a,Sample 3,2.5,2.5,4.621,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,N2,2.5E-06,M,BDV00005307a,Sample 3,5,5,4.616,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,M2,2.5E-06,M,BDV00005307a,Sample 3,5,5,4.611,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,M1,5E-06,M,BDV00005307a,Sample 3,10,10,4.601,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,N1,5E-06,M,BDV00005307a,Sample 3,10,10,4.591,84.401,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L1,5E-06,M,BDV00005306a,Sample 11,10,10,4.88,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K1,5E-06,M,BDV00005306a,Sample 11,10,10,4.87,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K2,2.5E-06,M,BDV00005306a,Sample 11,5,5,4.865,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L2,2.5E-06,M,BDV00005306a,Sample 11,5,5,4.86,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L3,1.25E-06,M,BDV00005306a,Sample 11,2.5,2.5,4.857,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,K1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K3,1.25E-06,M,BDV00005306a,Sample 11,2.5,2.5,4.855,86.03,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J3,1.25E-06,M,BDV00005305a,Sample 15,2.5,2.5,5.577,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I3,1.25E-06,M,BDV00005305a,Sample 15,2.5,2.5,5.575,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I2,2.5E-06,M,BDV00005305a,Sample 15,5,5,5.57,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J2,2.5E-06,M,BDV00005305a,Sample 15,5,5,5.565,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J1,5E-06,M,BDV00005305a,Sample 15,10,10,5.555,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,O1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I1,5E-06,M,BDV00005305a,Sample 15,10,10,5.545,85.082,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I13,5E-06,M,BDV00005300a,Sample 13,10,10,5.622,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J13,5E-06,M,BDV00005300a,Sample 13,10,10,5.612,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J14,2.5E-06,M,BDV00005300a,Sample 13,5,5,5.607,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I14,2.5E-06,M,BDV00005300a,Sample 13,5,5,5.602,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,I15,1.25E-06,M,BDV00005300a,Sample 13,2.5,2.5,5.599,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,M1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,J15,1.25E-06,M,BDV00005300a,Sample 13,2.5,2.5,5.597,86.457,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K15,1.25E-06,M,BDV00005301a,Sample 9,2.5,2.5,4.91,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L15,1.25E-06,M,BDV00005301a,Sample 9,2.5,2.5,4.907,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L14,2.5E-06,M,BDV00005301a,Sample 9,5,5,4.902,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K14,2.5E-06,M,BDV00005301a,Sample 9,5,5,4.897,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,K13,5E-06,M,BDV00005301a,Sample 9,10,10,4.887,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,I1,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,L13,5E-06,M,BDV00005301a,Sample 9,10,10,4.877,84.541,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D13,5E-06,M,BDV00005288b,Sample 39,10,10,4.948,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C13,5E-06,M,BDV00005288b,Sample 39,10,10,4.938,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C14,2.5E-06,M,BDV00005288b,Sample 39,5,5,4.933,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D14,2.5E-06,M,BDV00005288b,Sample 39,5,5,4.928,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,D15,1.25E-06,M,BDV00005288b,Sample 39,2.5,2.5,4.925,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,G3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,C15,1.25E-06,M,BDV00005288b,Sample 39,2.5,2.5,4.923,87.096,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E15,1.25E-06,M,BDV00005298a,Sample 35,2.5,2.5,5.478,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F15,1.25E-06,M,BDV00005298a,Sample 35,2.5,2.5,5.475,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F14,2.5E-06,M,BDV00005298a,Sample 35,5,5,5.47,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E14,2.5E-06,M,BDV00005298a,Sample 35,5,5,5.465,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,E13,5E-06,M,BDV00005298a,Sample 35,10,10,5.455,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,C3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,F13,5E-06,M,BDV00005298a,Sample 35,10,10,5.445,86.859,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G13,5E-06,M,BDV00005299a,Sample 33,10,10,5.174,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H13,5E-06,M,BDV00005299a,Sample 33,10,10,5.164,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H14,2.5E-06,M,BDV00005299a,Sample 33,5,5,5.159,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G14,2.5E-06,M,BDV00005299a,Sample 33,5,5,5.154,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,G15,1.25E-06,M,BDV00005299a,Sample 33,2.5,2.5,5.151,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,A3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,H15,1.25E-06,M,BDV00005299a,Sample 33,2.5,2.5,5.149,84.609,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,O3,1.25E-06,M,BDV00005308a,Sample 37,2.5,2.5,4.886,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,P3,1.25E-06,M,BDV00005308a,Sample 37,2.5,2.5,4.883,86.477,Percent,DMSO,
Source Plate[1],3333486778,384LDV_DMSO,E3,0.01,M,Destination Plate[1]-03,,Proxiplate_384PS,P2,2.5E-06,M,BDV00005308a,Sample 37,5,5,4.878,86.477,Percent,DMSO,
